days,Multiplication,change 1,change 2,change 3,Count Diff,Top,Classification,ID
1,7.910449388,1.005,0.977733795,0.862814074,1,0.665629025,0,1608
2,7.754856177,1.013956194,0.874676165,1.081759089,1,0.818482731,0,1609
6,8.378380589,1.028335768,0.833689633,1.170567065,2,0.54919753,1,1609
3,7.116297535,1.012534993,1.049582426,1.177432763,1,0.472362227,0,1609
1,8.158970291,1.02773529,0.986811748,0.742470008,2,0.388559673,1,1609
1,7.704053133,1.001418755,0.981215737,0.827037561,5,0.866826415,1,1609
3,7.504426186,1.004945925,0.949197182,1.154132375,7,0.441979054,1,1609
3,8.555157699,0.989647879,0.996148438,1.005197761,4,0.780950992,1,1610
3,7.841646275,1,1.041333225,1.089842259,2,0.511449466,1,1611
8,8.890478871,1.02506597,1.043918201,0.87416954,5,0.310054053,1,1611
9,9.18338594,1.024380909,1.14745614,0.936922671,6,0.37361945,1,1611
2,7.908504999,1.076294269,0.864583335,1.441700999,1,0.358537492,0,1612
1,7.027267854,0.956742984,0.960248427,1.084810075,1,0.430887013,0,1612
1,7.224465543,0.991803279,0.992264416,0.998661312,3,0.392551552,1,1612
1,7.605429847,1.021978022,0.972043011,0.976495726,3,0.602935564,1,1613
6,9.934970984,0.988394584,0.95124283,0.829222011,3,0.318835379,1,1613
3,7.278658282,1.00204499,1.032520325,0.962818004,12,0.277571568,1,1613
1,7.334204779,0.972809323,0.983180946,0.864920895,1,0.449188793,0,1614
15,9.48750978,0.990990991,0.977023391,1.052839335,5,0.665060258,1,1615
1,8.068260829,1.006811146,1.006970849,0.9252218,4,0.451452526,1,1615
14,9.103642037,1.013022618,0.920152091,0.919348894,9,0.754289928,1,1615
4,7.74466733,1.040753739,0.951032006,1.132382896,1,0.676288561,0,1616
3,7.62345473,1.017029328,0.948275862,0.825389573,1,0.650350449,0,1616
2,7.935696144,0.996941896,1.014848066,0.892086331,5,0.416036173,1,1616
8,9.603810783,0.953125,0.869135802,1.024968794,3,0.335063634,1,1617
12,9.151126431,1.00365408,1.138121547,1,1,0.281686525,0,1617
14,9.419437559,1.053392659,1.045614035,0.86881473,1,0.644609532,0,1617
3,9.116266221,1.026841257,0.898830736,1.15519567,2,0.42680096,1,1618
8,7.736251473,0.994632313,1.01836394,0.931328036,6,0.493831067,1,1619
1,7.466823312,0.998512643,1.009560229,0.744433694,4,0.525824451,1,1620
3,8.377255659,0.985478217,0.921771913,0.81195757,7,0.374324447,1,1620
4,8.821868186,0.964965986,0.913492063,0.91372549,8,0.331479592,1,1620
7,7.677880355,1.001758695,1.105093271,1.210089615,1,0.470824693,0,1621
2,9.229618506,0.956696301,0.999705449,0.9473845,1,0.279647348,0,1621
1,7.030857796,1.004606329,0.92701646,0.993481114,1,0.297808674,0,1622
7,8.762023096,1.003516903,1.021574554,0.958279933,2,0.290402776,1,1622
3,7.597766428,0.98863056,1.032,0.974147863,4,0.399337002,1,1622
2,7.88230125,0.997265895,0.890476233,1.020274308,3,0.845483819,1,1623
5,8.066277097,1.04678358,1.18207087,1.166085078,1,0.571828724,0,1623
1,7.022912806,0.999091735,1.036929057,1.250988127,3,0.276098921,1,1623
9,7.587916841,1.009763752,1.042786161,0.966425524,9,1.101375713,1,1624
2,9.59471957,1.136363625,1.127067636,1.71725745,1,0.235817878,0,1625
1,7.045844322,1.067651263,1.020256917,0.926829268,2,0.315705525,1,1625
4,8.224143609,0.954283361,1.062001771,0.786033021,1,0.373454264,0,1625
1,10,0.997497132,0.975817923,0.949270898,4,0.270129099,1,1626
9,8.835256845,0.981378212,0.965160433,0.949931849,8,0.328554249,1,1626
1,7.29314005,0.975586031,0.987813794,0.958507675,2,0.461407455,1,1627
7,9.267033414,0.962403832,1.347659248,0.744811683,1,0.354024024,0,1627
3,7.751863673,1.023107003,0.992272568,0.923471256,5,0.788578122,1,1627
14,8.529593612,1.00946159,1.292554745,1.021282121,2,0.310489651,1,1628
5,7.563634391,1.034157146,0.997669541,1.110957004,1,0.34988924,0,1628
3,9.185973031,1.034186679,0.893243267,1.022465941,52,0.396162764,1,1629
1,7.790095675,1.007617155,0.997202567,0.992913645,1,0.364909644,0,1629
4,8.630350383,0.994024646,0.891579328,1.05703552,1,0.286590686,0,1630
2,7.511339998,0.982594937,1.079044118,0.947080292,5,0.725672292,1,1631
8,8.560394334,0.939774557,1.139492084,1.506128856,2,0.408762082,1,1632
4,8.538564457,1.010727747,0.986384705,0.8707235,5,0.254019344,1,1632
5,8.134179569,0.985233985,0.884299262,0.904606693,6,0.765466658,1,1632
2,8.262029838,0.974918718,0.989266547,0.934801382,12,0.40746436,1,1633
4,7.834187948,1.004488175,0.922767498,0.861978741,17,0.450839669,1,1634
16,9.557230933,0.998275721,0.983252033,0.939278476,16,0.957473973,1,1634
3,9.361661248,1.008130081,1.000671141,0.942173616,10,0.554986272,1,1635
1,8.514196766,0.983634259,0.995115539,1.02840918,3,0.662949934,1,1636
3,7.539860314,1.005714261,1.021276536,1.076862709,6,0.69852258,1,1637
1,7.280755201,0.984375,0.976915974,0.894637839,6,0.348461989,1,1637
6,8.375316231,1.00361591,1.02143146,0.97740113,5,0.483000369,1,1637
4,8.349861267,0.991766467,0.999632353,0.908088235,10,0.890430928,1,1637
2,7.418426075,1.02194916,0.933166249,0.789659744,1,0.326930881,0,1638
2,7.493122713,1.003938077,1.003563841,1.103779028,7,0.319961617,1,1639
1,7.0596709,0.983577591,1.001865672,0.92635423,5,0.956802896,1,1640
5,7.5316213,0.990111997,1.044496239,0.937503963,16,0.920386023,1,1640
7,8.911193884,0.99188092,1.022136192,0.934005137,7,0.451367364,1,1640
5,7.849037908,1.001701484,0.985120719,0.942376052,11,0.836429414,1,1640
2,8.836555635,0.994266055,0.988306265,0.960035134,8,1.036105058,1,1641
5,10,1.000620732,0.965034965,0.875660301,4,0.781568925,1,1641
9,8.178170028,1.009426703,1.094316052,0.95318445,1,0.953174467,0,1641
4,8.24054425,0.994847775,0.967457627,0.875712007,11,0.768399811,1,1642
1,7.173407445,0.940770824,0.955972729,0.960517363,2,0.765100897,1,1643
1,8.665813014,1.008365495,0.934129525,1.027616287,1,0.285778331,0,1643
3,8.040852387,0.996224515,1.106736658,0.824964132,2,0.490296298,1,1643
3,8.301936264,1.034129089,0.975085911,1.028484232,7,0.406965881,1,1643
3,7.641857935,0.989068979,1.001449976,1.010490895,14,0.72524948,1,1644
1,7.534893688,0.997707947,1.010595158,1.117377416,2,0.458763336,1,1645
2,8.408344084,0.911912241,0.932217164,1.301121688,1,0.440196029,0,1645
1,7.081491729,1.007352941,1.037525652,1.077818182,2,0.569113276,1,1645
5,8.435309233,0.988426676,1.189395125,2.12413587,1,0.620645501,0,1646
4,7.48467173,1.00289718,1.000388289,0.644332209,2,0.379119315,1,1646
4,7.776869086,1.052842798,0.861360949,0.869826035,4,0.679282595,1,1646
2,7.985230293,1.049691527,0.883920076,0.747176234,10,0.558000314,1,1647
1,7.779777304,0.989000629,0.894176851,0.808128571,3,0.282500248,1,1647
1,7.209070129,1.087864999,1.121705403,2.070298159,1,0.660840864,0,1648
5,7.385207066,0.921073934,0.806671061,1.155495364,2,0.600293711,1,1648
1,7.032484159,0.943851018,1.019461944,0.917404885,2,0.596866209,1,1649
2,8.321001991,0.953062835,1.072265145,0.939948464,10,0.508522081,1,1649
4,8.389690975,0.981681682,0.947249007,1.011898017,9,0.502351581,1,1649
2,7.86509711,0.984693878,0.901638347,0.931099938,2,0.321139333,1,1650
2,9.300655452,1.025901563,0.849007825,1.087318259,1,0.322113814,0,1650
2,9.68509286,1.089444735,1.026045741,0.958333333,2,0.384020509,1,1650
7,8.392568777,0.985666189,1.050132588,1.026950507,7,0.272386278,1,1650
6,7.452667654,1.058175223,0.874648764,1.116495149,1,0.364748929,0,1651
1,7.29794801,0.980349868,0.956769231,0.941522277,2,1.165965428,1,1651
3,7.38780992,1.073025335,1.13848922,0.563768123,1,0.54744037,0,1652
2,7.170789298,0.990794016,1.013941698,1.086111135,1,0.844129584,0,1652
1,8.14523881,0.972075869,1.005863539,1.071577847,1,0.60524126,0,1652
2,8.110954561,1.016187374,0.861711024,1.111111111,1,0.596714321,0,1653
2,7.58553296,1.016078094,0.982956133,0.898376874,11,0.382537747,1,1653
11,8.795312334,0.944738124,0.745447773,1.029702975,1,0.642374019,0,1654
2,8.005001913,1.015767132,0.950938825,0.877024588,1,0.497219804,0,1654
2,7.343740212,1.024300053,0.99140625,0.914915428,3,0.520452177,1,1654
1,7.231724935,1.027767778,1.060351727,1.436657773,1,0.641121324,0,1655
2,8.169221955,0.990039379,1.00582479,0.94621373,8,0.847850871,1,1655
11,9.461899443,1.030447761,0.945714286,0.917078861,3,0.715768967,1,1656
1,7.421090488,1.100569801,1.005,0.933066362,20,0.278619605,1,1656
8,8.512425399,1.041840174,1.068788689,,4,0.458744101,1,1657
6,7.506227482,0.994367255,1.022955796,0.994914296,6,0.780575569,1,1657
2,7.14612178,1.000347645,0.995482974,0.964707943,13,0.512197532,1,1658
3,8.515336352,1.007321131,1.01335349,0.974022589,32,0.383576715,1,1658
1,8.011272885,1.007933585,1.016539665,1.07095675,2,0.534762912,1,1659
12,8.491347892,1.100086085,0.627575859,1.047592869,3,0.496777613,1,1659
2,7.98812214,1.011934249,1.040533981,0.885416667,7,0.333466298,1,1659
1,7.668107476,0.975499308,1.016865709,0.973305971,2,0.448136426,1,1660
3,8.499479841,1.027806537,1.074001947,1.029264347,2,0.374312986,1,1660
3,7.445756611,0.980788548,1.043829136,0.942693809,4,0.281633318,1,1660
8,8.39877819,1.033267717,1.008859336,1.087717585,4,0.373115132,1,1661
1,7.029966008,1.007946958,0.991796479,0.869406478,9,0.412360763,1,1661
1,7.51318412,1.00135318,1.022193089,0.832563564,16,0.420685888,1,1661
4,8.454614905,1.011615044,1.074183976,1.010575793,3,0.749446394,1,1662
8,9.208856408,1.00532198,0.946859903,0.958993986,3,0.848026733,1,1662
1,9.528436609,0.97668398,0.954787297,1.287356333,4,0.182425993,1,1663
5,7.392167653,0.988674972,0.985393258,0.990206127,4,1.02828351,1,1664
2,9.055874631,0.988882387,0.978034682,0.983510012,17,0.905595648,1,1664
1,7.29938991,0.960499156,0.985996088,0.962317076,2,0.466327166,1,1665
2,7.146873453,1.038099385,0.845892943,1.152150026,1,0.50120564,0,1665
4,7.68757966,1.02468888,0.984105447,0.864483232,13,0.837306548,1,1665
2,8.162714438,1.017632242,1.011980002,0.907966118,45,0.933144069,1,1665
3,9.459052043,0.969160739,1.021255064,1.097617943,5,0.49142387,1,1666
1,7.096814764,0.99181765,0.999440403,0.860478043,8,0.240779928,1,1666
1,7.941314485,1.004714757,0.980992119,0.916260728,2,0.295588693,1,1666
2,7.104188124,1.006706114,1.0162206,0.815853659,5,0.510918935,1,1667
5,7.659212032,1.034491533,0.949472899,0.746595519,4,0.342055553,1,1668
7,8.965724977,0.990756106,0.990716132,0.877237989,11,0.277362434,1,1668
1,7.242778481,0.998006135,0.990383124,0.873243786,2,0.567765865,1,1669
7,7.941745212,1.010292953,0.930955994,0.969512195,2,0.570140496,1,1670
2,8.080546149,0.994659546,0.924285892,0.806052963,1,0.355735957,0,1670
7,7.930815872,1.012980402,1.103950686,1.017663043,2,0.730764722,1,1670
2,7.172260817,0.996186719,0.967994775,0.934673367,2,0.882248964,1,1670
12,9.730259461,0.982626263,1.016380016,1.139775672,1,0.273068334,0,1671
1,7.184632086,1.032350143,0.99628598,1.064621106,10,0.563772071,1,1671
1,7.915919229,1.011339476,0.973182781,0.974630021,1,0.648336954,0,1671
1,7.113580689,1.000102585,0.980681593,0.806113452,2,0.283448061,1,1672
1,7.302998289,1.061624152,0.971402998,1.231838654,6,0.427311391,1,1673
1,7.523438134,0.979362881,0.985980672,0.937769397,2,0.305469644,1,1673
2,7.390658327,1.01267927,1.020567992,0.791652465,1,0.335897952,0,1674
12,9.000752944,0.972164967,0.85200202,1.073598405,1,0.459175328,0,1675
3,8.397991341,0.938862958,1.135235732,0.935355413,5,0.284543775,1,1675
6,8.236083996,0.963920164,0.982460536,0.902867029,16,0.816396819,1,1675
2,7.608941108,1.014688418,0.974674162,0.950574243,1,0.480942664,0,1676
2,8.408311767,0.993051003,0.92937818,0.882845711,6,0.367360918,1,1676
2,7.807552398,0.976017782,1.015770609,0.88623118,7,0.455603941,1,1677
1,7.466619556,1.008807866,0.994802813,0.96073903,4,1.052622111,1,1677
3,9.870921129,1.004845291,0.95598637,1.004050687,7,0.306463666,1,1678
3,8.171882131,1.012959884,0.965578913,0.902607219,1,0.364172946,0,1678
1,7.383522512,0.983955659,1.011790715,0.970607932,21,0.446190286,1,1678
2,7.205466479,0.987361781,1.023466695,1.075346057,2,0.655384255,1,1679
1,7.749459724,0.984431138,1.004895961,0.920735603,9,0.352668412,1,1679
3,9.112929143,1.01084991,0.996316759,0.871654497,22,0.373822754,1,1679
3,7.625019683,1.02900102,0.965753444,1.147808333,1,0.599834207,0,1680
15,9.407242987,0.983639266,1.024144869,1.038272816,3,0.27691155,1,1680
3,8.329580485,1.052380952,1.066439523,0.850933786,4,0.257283403,1,1680
1,7.124572075,1.009345794,0.953818828,0.989228007,2,0.604540502,1,1680
13,8.838018062,0.939712919,1.780435711,0.917360336,1,0.593669646,0,1681
1,7.174643877,1.10363113,0.99591683,0.89511494,1,0.379022743,0,1682
5,7.647036135,1.064031362,1.098509633,0.78924576,8,0.518240754,1,1682
3,7.3847604,1.005141388,1.021618771,0.935126582,3,0.345212675,1,1682
3,7.702075386,1.00597214,0.941824874,0.936157375,7,0.722230954,1,1683
4,7.477248846,1.034894499,1.118261398,1.025065971,31,0.715255104,1,1683
1,7.83883407,0.993884892,1.008483954,1.169690127,49,0.489296059,1,1683
5,9.496116446,0.994897924,1.139814834,1.555555457,7,0.264104548,1,1684
1,9.117342919,0.966666667,0.937198068,0.831090175,2,0.506895932,1,1684
4,8.154171896,1.021769663,1.052709725,0.97394636,4,0.325466613,1,1684
2,7.513110287,1.004736486,1.001810501,0.9387292,12,0.32908114,1,1685
5,7.585777397,1.054474708,1.001250313,0.951709239,5,0.286689703,1,1685
8,8.117835344,1.02828308,1.052773751,1.108440171,15,0.377926688,1,1685
7,8.005193619,1.022373941,0.980218389,0.904904118,21,0.349639057,1,1686
3,8.501480158,1.111736599,1.16552846,1.65005702,1,0.653109248,0,1687
3,7.886420077,0.932698844,1.002041511,0.847364554,2,0.58949961,1,1688
1,7.212219875,1.021077283,0.970588235,0.938138784,1,0.378913484,0,1689
3,8.058763903,0.996436194,0.938191294,1.29862835,3,0.987223408,1,1690
1,7.399223772,1.021344697,1.017241363,1.040496471,1,0.323632641,0,1690
3,7.666138508,0.887690923,0.784973007,1.413533756,1,0.391112425,0,1691
1,8.978439694,0.960809102,0.942634419,0.628099175,2,0.652991702,1,1691
10,8.389854881,0.978796562,1.085319559,0.957676861,7,0.964016184,1,1691
1,7.093034836,0.964099966,1,1.240302747,2,0.524609817,1,1692
4,8.826592078,0.966546112,0.974554707,0.861445783,23,0.281627283,1,1692
3,7.862692344,0.998678996,1.012916383,1.001351351,5,0.960316171,1,1693
2,7.158968951,1.021621622,0.968015666,0.945963128,8,0.917971418,1,1693
3,7.713676348,1.01333817,0.943084072,1.120914994,1,0.343358223,0,1694
2,8.711940232,0.997439008,0.968488429,0.842130842,3,0.31770395,1,1695
3,8.692094127,,0.9073436,0.88578992,3,0.408076429,1,1696
14,8.806881829,0.988659512,0.928535718,1.130799736,2,0.412921283,1,1696
1,8.216604442,1.004127131,0.924939445,1.324884746,1,0.630425241,0,1697
1,7.428134664,0.959251101,0.998902707,0.935042748,3,0.418311712,1,1697
2,7.365244034,1.012944093,1.040256709,0.884503772,2,0.510783445,1,1697
2,8.54265354,1.037296047,0.968503967,1.14624511,1,0.308157839,0,1698
1,7.710399599,1.012048193,0.9375,1.049242424,3,0.394285211,1,1698
2,7.326844798,0.992217899,0.990774908,1.026315789,2,0.325239759,1,1698
6,7.930974024,0.96656535,1.120622568,0.992277992,3,0.917638992,1,1698
2,7.159226152,1.004731861,0.990740741,0.761006289,10,0.850970725,1,1698
8,7.765380245,0.988066298,0.981449525,0.827236096,14,0.942593169,1,1699
1,7.01846336,0.989253524,1.023474738,1.013167628,10,0.277516466,1,1699
1,8.210635588,0.983044661,1.003861636,1.031147244,3,0.561900316,1,1700
13,8.0265327,1.011086038,0.918540392,1.066580124,19,0.352812946,1,1700
1,8.633722575,0.997596154,1.018254764,0.993695355,60,0.253737651,1,1700
1,7.325964098,0.99746934,0.97079731,0.903043326,67,0.313163006,1,1700
1,7.7486795,1.012633453,0.972007641,0.98047275,2,0.49008149,1,1701
8,8.423647028,0.975903614,1.048319328,0.925311203,15,0.55559913,1,1702
1,8.078726207,0.987544484,1.003584229,0.925,4,0.639605985,1,1702
1,7.685986839,0.984481086,0.996023857,1.047619048,4,0.745238519,1,1703
3,7.768589766,1.023349911,1.03374778,0.881264108,5,0.419234444,1,1703
4,9.036637786,0.996927555,1.063464837,1.026523846,6,0.533454019,1,1703
1,9.073704949,1.067478937,0.98050139,1.084037605,1,0.325454072,0,1704
3,8.474650297,0.97047619,0.860294118,0.896805881,3,0.324964487,1,1704
1,7.753894531,1.002150904,0.998057899,1.023180559,1,0.494713853,0,1705
1,8.403191448,0.979924288,1.017669147,1.061074491,1,0.619500672,0,1705
1,7.108451148,0.997016039,0.996426556,0.905063291,14,0.423780004,1,1705
1,7.723869119,0.998410026,0.982113221,0.944444444,22,0.382659472,1,1705
12,8.36234879,0.965240642,1.002695418,0.991712707,4,0.590135555,1,1706
2,7.696741284,1.004426467,1.066373289,0.815887242,5,0.814760094,1,1707
2,8.675707488,1.026977986,0.986919688,0.984825137,2,0.465968575,1,1707
6,7.837449358,0.98655914,1.029370629,1.026525199,19,0.408097132,1,1708
2,7.092108038,0.993472585,0.998624484,1.020689655,41,0.43994047,1,1708
1,7.702721372,0.97564187,1.039544236,1.004745763,2,0.511819078,1,1709
6,8.49878856,1.03504196,0.845388908,1.155449837,2,0.358404443,1,1710
1,7.544676755,1.018690174,0.976962089,1.116604006,1,0.446280805,0,1710
1,7.981934379,0.980887435,1.013218547,0.87318342,4,0.370160928,1,1710
1,7.163806819,1.009010977,1.000226783,0.92415052,4,0.309482043,1,1710
3,7.959514862,0.987337257,0.91065752,0.937678925,9,0.298130543,1,1710
12,9.176874707,0.947541033,0.864805346,1.719145487,1,0.461344638,0,1711
1,7.380425442,0.991171602,0.951657459,0.892888968,10,0.57538786,1,1712
2,7.354947102,0.989893755,1.013739324,0.972358077,7,0.863071637,1,1713
2,7.470118235,1.004457652,1.011647255,1.001131222,39,0.986070862,1,1713
4,7.260090192,1.014053015,0.91018024,0.952863369,5,0.577854854,1,1714
1,8.224369448,0.997989546,1.004530353,0.900330893,8,0.595132062,1,1714
1,7.227065726,0.943361828,0.990235098,0.997358106,2,0.45688521,1,1715
1,8.560063072,1.001791936,1.00071582,0.965095465,6,0.692879405,1,1715
1,7.111095691,1.054495913,1.008381578,0.963616715,14,0.730294973,1,1715
7,7.793783294,0.940744536,0.92863401,0.791602107,19,0.683496611,1,1715
2,7.767634961,1.037027334,1.056586608,1.099201307,27,0.811072486,1,1715
2,7.313117589,1.030271758,1.030874415,0.822304406,29,0.498135032,1,1715
1,8.291120781,1.004606526,0.997326203,0.997357493,10,0.300619448,1,1716
7,8.65174646,1.007477371,0.997459449,0.972811438,42,0.320311544,1,1717
2,7.697719146,1.002275313,1.003320611,1.009965504,52,0.540956005,1,1718
1,7.529893502,1.007890584,0.924690181,0.823725584,5,0.405372392,1,1719
10,8.985252794,1.04034188,0.952573158,1.033920851,16,0.283821843,1,1720
1,7.955523262,0.959459459,0.993153527,0.884184309,7,0.321359616,1,1721
7,8.340988414,0.988964073,1.057754374,0.961675428,2,0.232053102,1,1722
8,8.801456054,0.996395675,0.998780488,0.932586558,17,0.397082608,1,1723
2,7.336975832,1.018897638,1.008376546,0.964752475,34,0.526053634,1,1723
6,8.391088088,1.002093419,0.984848485,0.763281887,3,0.599034677,1,1724
7,8.499979422,1.011820331,1.050030849,0.956626491,2,0.259203477,1,1725
1,7.863900573,1,0.98217636,0.98490566,5,0.373112008,1,1725
2,8.539674534,0.984415857,0.940253307,1.076801634,2,0.925341599,1,1726
3,8.142540325,0.988692153,0.926242562,1.171182436,1,0.24347145,0,1726
1,7.266426569,0.976078431,0.97689958,0.970285741,2,0.448842317,1,1726
2,7.373906877,0.997919268,0.918867202,1.047810363,2,0.519430519,1,1726
2,8.487062142,1.035233824,0.989109948,0.875847893,3,0.542910609,1,1726
3,8.000133251,0.994132096,1.02114223,0.982511468,3,0.55012221,1,1726
10,8.543240031,1.008230453,1.045851528,1.00867679,7,0.361359125,1,1727
7,8.22468895,1,1.054867257,0.972125436,3,0.468783768,1,1727
5,8.504019676,1.088370316,0.968913544,1.01409049,4,0.428882098,1,1728
2,10,0.960332103,1.165562914,1.089328834,1,0.257694816,0,1729
2,7.294463823,0.923728814,0.97962963,0.866350711,2,0.533304364,1,1729
1,7.332701813,1.031602788,0.995423345,1.084659076,2,0.980232336,1,1730
